,Date,Close
959,2024-05-10,262.28619384765625
960,2024-05-11,262.28436279296875
961,2024-05-12,262.2826232910156
962,2024-05-13,262.2809753417969
963,2024-05-14,262.27935791015625
964,2024-05-15,262.27783203125
965,2024-05-16,262.2763977050781
966,2024-05-17,262.2749938964844
967,2024-05-18,262.273681640625
968,2024-05-19,262.2723693847656
969,2024-05-20,262.2711486816406
970,2024-05-21,262.2699890136719
971,2024-05-22,262.26885986328125
972,2024-05-23,262.2677917480469
973,2024-05-24,262.2667541503906
974,2024-05-25,262.2657775878906
975,2024-05-26,262.26483154296875
976,2024-05-27,262.2639465332031
977,2024-05-28,262.2630920410156
978,2024-05-29,262.2622985839844
979,2024-05-30,262.2615051269531
980,2024-05-31,262.2607421875
981,2024-06-01,262.2600402832031
982,2024-06-02,262.2593688964844
983,2024-06-03,262.2586975097656
984,2024-06-04,262.258056640625
985,2024-06-05,262.2574768066406
986,2024-06-06,262.25689697265625
987,2024-06-07,262.25634765625
988,2024-06-08,262.2558288574219
989,2024-06-09,262.2553405761719
990,2024-06-10,262.2548522949219
991,2024-06-11,262.25439453125
992,2024-06-12,262.25396728515625
993,2024-06-13,262.2535400390625
994,2024-06-14,262.2531433105469
995,2024-06-15,262.25274658203125
996,2024-06-16,262.25238037109375
997,2024-06-17,262.2520446777344
998,2024-06-18,262.251708984375
999,2024-06-19,262.2513732910156
1000,2024-06-20,262.2510681152344
1001,2024-06-21,262.2507629394531
1002,2024-06-22,262.25048828125
1003,2024-06-23,262.250244140625
1004,2024-06-24,262.2499694824219
1005,2024-06-25,262.2497253417969
1006,2024-06-26,262.2494812011719
1007,2024-06-27,262.249267578125
1008,2024-06-28,262.2490539550781
1009,2024-06-29,262.24884033203125
1010,2024-06-30,262.2486572265625
1011,2024-07-01,262.24847412109375
1012,2024-07-02,262.248291015625
1013,2024-07-03,262.24810791015625
1014,2024-07-04,262.2479553222656
1015,2024-07-05,262.2478332519531
1016,2024-07-06,262.2476501464844
1017,2024-07-07,262.24749755859375
1018,2024-07-08,262.2474060058594
1019,2024-07-09,262.24725341796875
1020,2024-07-10,262.24713134765625
1021,2024-07-11,262.24700927734375
1022,2024-07-12,262.24688720703125
1023,2024-07-13,262.24676513671875
1024,2024-07-14,262.2466735839844
1025,2024-07-15,262.2465515136719
1026,2024-07-16,262.2464599609375
1027,2024-07-17,262.2463684082031
1028,2024-07-18,262.24627685546875
1029,2024-07-19,262.2461853027344
1030,2024-07-20,262.2461242675781
1031,2024-07-21,262.2460632324219
1032,2024-07-22,262.2459716796875
1033,2024-07-23,262.2458801269531
1034,2024-07-24,262.2458190917969
1035,2024-07-25,262.2457580566406
1036,2024-07-26,262.2456970214844
1037,2024-07-27,262.2456359863281
1038,2024-07-28,262.24560546875
1039,2024-07-29,262.24554443359375
1040,2024-07-30,262.2454833984375
1041,2024-07-31,262.24542236328125
1042,2024-08-01,262.245361328125
1043,2024-08-02,262.2453308105469
1044,2024-08-03,262.2452697753906
1045,2024-08-04,262.2452087402344
1046,2024-08-05,262.24517822265625
1047,2024-08-06,262.2451171875
1048,2024-08-07,262.2450866699219
1049,2024-08-08,262.24505615234375
1050,2024-08-09,262.2450256347656
1051,2024-08-10,262.2449951171875
1052,2024-08-11,262.2449645996094
1053,2024-08-12,262.2449645996094
1054,2024-08-13,262.24493408203125
1055,2024-08-14,262.2449035644531
1056,2024-08-15,262.244873046875
1057,2024-08-16,262.244873046875
1058,2024-08-17,262.2448425292969
1059,2024-08-18,262.2448425292969
1060,2024-08-19,262.24481201171875
1061,2024-08-20,262.24481201171875
1062,2024-08-21,262.2447509765625
1063,2024-08-22,262.2447509765625
1064,2024-08-23,262.2447509765625
1065,2024-08-24,262.2447204589844
1066,2024-08-25,262.24468994140625
1067,2024-08-26,262.2446594238281
1068,2024-08-27,262.2446594238281
1069,2024-08-28,262.24462890625
1070,2024-08-29,262.24462890625
1071,2024-08-30,262.2445983886719
1072,2024-08-31,262.2445983886719
1073,2024-09-01,262.2445983886719
1074,2024-09-02,262.2445983886719
1075,2024-09-03,262.2445983886719
1076,2024-09-04,262.2445983886719
1077,2024-09-05,262.24456787109375
1078,2024-09-06,262.24456787109375
1079,2024-09-07,262.24456787109375
1080,2024-09-08,262.24456787109375
1081,2024-09-09,262.2445373535156
1082,2024-09-10,262.2445373535156
1083,2024-09-11,262.2445068359375
1084,2024-09-12,262.2445068359375
1085,2024-09-13,262.2445068359375
1086,2024-09-14,262.2445068359375
1087,2024-09-15,262.2445068359375
1088,2024-09-16,262.2445068359375
1089,2024-09-17,262.2445068359375
1090,2024-09-18,262.2445068359375
1091,2024-09-19,262.2445068359375
1092,2024-09-20,262.2445068359375
1093,2024-09-21,262.2445068359375
1094,2024-09-22,262.2445068359375
1095,2024-09-23,262.2445068359375
1096,2024-09-24,262.2445068359375
1097,2024-09-25,262.2445068359375
1098,2024-09-26,262.2445068359375
1099,2024-09-27,262.2445068359375
1100,2024-09-28,262.2445068359375
1101,2024-09-29,262.2445068359375
1102,2024-09-30,262.2445068359375
1103,2024-10-01,262.2445068359375
1104,2024-10-02,262.2445068359375
1105,2024-10-03,262.2445068359375
1106,2024-10-04,262.2445068359375
1107,2024-10-05,262.2445068359375
1108,2024-10-06,262.2445068359375
1109,2024-10-07,262.2445068359375
1110,2024-10-08,262.2445068359375
1111,2024-10-09,262.2445068359375
1112,2024-10-10,262.2445068359375
1113,2024-10-11,262.2445068359375
1114,2024-10-12,262.2445068359375
1115,2024-10-13,262.2445068359375
1116,2024-10-14,262.2445068359375
1117,2024-10-15,262.2445068359375
